term,definition,source_anchor,notes
Attaque par interruption de service (AIS),"Action ayant pour effet d'empêcher ou de limiter fortement la capacité d'un système à fournir le service attendu. L'action peut être malveillante ou être le conséquenced'un mauvais dimensionnement du service.

(Ouvre une nouvelle fenêtre) Vocabulaire des télécommunications (liste de termes, expressions et définitions adoptés) . Légifrance. 19 mars 2022",https://cyber.gouv.fr/glossaire#attaque-par-interruption-de-service-ais,"EN : Denial of Service, DoS"
Backdoor,"Accès dissimulé, soit logiciel soit matériel, qui permet à un utilisateur de se connecter à une machine, de manière furtive.",https://cyber.gouv.fr/glossaire#backdoor,FR : Porte dérobée
Balayage de ports,"Technique qui consiste à envoyer des paquets de données sur les différents ports d’une machine, puis à en déduire les états (la disponibilité) de ces ports en fonction de la réponse retournée, si elle existe.",https://cyber.gouv.fr/glossaire#balayage-de-ports,EN : Port scanning
Blockchain,"Véritable registre de comptes numériques reposant sur la confiance, la chaîne de blocs (blockchain), permet une gestion collaborative et sans intermédiaire (État, banque, notaire, etc.) des transactions qui s’opèrent entre différents acteurs. Cette technologie repose sur un procédé cryptographique qui assemble ces transactions pour former des « blocs » qui, une fois validés par ce même procédé, sont ajoutés à la chaîne de blocs à laquelle ont accès les utilisateurs. On compte parmi ces transactions l’échange de cybermonnaie (ou monnaie cryptographique) comme le bitcoin auquel on doit la popularisation de la Blockchain.",https://cyber.gouv.fr/glossaire#blockchain,FR : Chaîne de blocs
Blog,"Site Internet, souvent personnel présentant en ordre chronologique de courts articles ou notes, souvent accompagnés de liens vers d'autres sites.",https://cyber.gouv.fr/glossaire#blog,"FR : Blogue (anciennement Bloc-notes), cybercarnet"
Bombardement de courriels,Envoi d’une grande quantité de courriels à un destinataire unique dans une intention malveillante. Forme particulière de déni de service contre les systèmes de courriers électroniques.,https://cyber.gouv.fr/glossaire#bombardement-de-courriels,EN : Mail bombing
Bombe logique,"Logiciel malveillant conçu pour causer des dommages à un système informatique et qui est déclenché lorsque certaines conditions sont réunies. Certains virus contiennent une fonction de bombe logique : déclenchement à date fixe, ou quand une adresse réticulaire (URL) particulière est renseignée dans le navigateur.",https://cyber.gouv.fr/glossaire#bombe-logique,EN : Logic bomb
Boot,"Processus de démarrage (ou redémarrage) d’un ordinateur via un matériel (par exemple, le bouton de démarrage sur l’ordinateur) ou via une commande logicielle.",https://cyber.gouv.fr/glossaire#boot,FR : Démarrage
Bootkit,Maliciel qui infecte le processus de démarrage du système d’exploitation et permet ainsi d’en prendre le contrôle.,https://cyber.gouv.fr/glossaire#bootkit,EN : Bootkit
Botnet,"Réseau de machines distinctes (ordinateurs ou téléphones intelligents) utilisé à des fins malveillantes (attaques DDoS, campagnes de pourriels, diffusion de programmes malveillants) et souvent à l'insu de leurs utilisateurs légitimes.",https://cyber.gouv.fr/glossaire#botnet,FR : Réseau de machines zombies
Box,"Appareil permettant d'accéder, à partir de terminaux, à plusieurs services de communication (Internet, téléphonie, télévision et stockage).",https://cyber.gouv.fr/glossaire#box,FR : Boitier multiservice
Bug,Défaut de conception ou de réalisation se manifestant par des anomalies de fonctionnement.,https://cyber.gouv.fr/glossaire#bug,FR : Bogue
Bug bounty program,Appel à des spécialistes qui recherchent des vulnérabilités dans des applications ou des configurations de serveur en échange d’une gratification pour les découvertes et remontées.,https://cyber.gouv.fr/glossaire#bug-bounty-program,FR : Programme de chasse aux vulnérabilités
BYOD (Bring Your Own Device),"Se dit de l'utilisation dans un cadre professionnel, d'un matériel personnel comme un téléphone intelligent ou un ordinateur.",https://cyber.gouv.fr/glossaire#byod-bring-your-own-device,FR : AVEC (Apportez Votre Equipement personnel de Communication)
Canal caché,Canal de communication qui permet à un processus malveillant de transférer des informations d'une manière dissimulée. Le canal assure une communication par l'exploitation d'un mécanisme qui n'est pas censé servir à la communication.,https://cyber.gouv.fr/glossaire#canal-cach,EN : Covert channel
Canular,"Information vraie ou fausse, souvent transmise par messagerie électronique ou dans un forum, et incitant les destinataires à effectuer des opérations ou à prendre des initiatives, souvent dommageables.",https://cyber.gouv.fr/glossaire#canular,EN : Hoax
Capacités de détection,"Capacité de supervision de la sécurité global et maîtrisé. Pour faire de la détection, les experts de se basent sur leur expertise de la menace stratégique et sur leur connaissance des techniques d’attaque de masse. Les experts cherchent ainsi à détecter des marqueurs techniques propres à certains attaquants, tels que l’adresse IP d’un serveur malveillant ou le nom d’un site Internet piégé.",https://cyber.gouv.fr/glossaire#capacit-s-de-d-tection,EN : Detection Capabilities
Cartographie du risque,"Représentation visuelle (exemple : radar, diagramme de Farmer) des risques issus des activités d’appréciation du risque.",https://cyber.gouv.fr/glossaire#cartographie-du-risque,EN : Risk mapping
Cheval de Troie,"Programme donnant l’impression d’avoir une fonction utile, mais qui possède par ailleurs une fonction cachée et potentiellement malveillante.",https://cyber.gouv.fr/glossaire#cheval-de-troie,EN : Trojan Horse
Chiffrement,Transformation cryptographique de données produisant un cryptogramme.,https://cyber.gouv.fr/glossaire#chiffrement,EN : Encryption
Cloud,"Modèle permettant un accès aisé, généralement à la demande, et au travers d’un réseau, à un ensemble de ressources informatiques partagées et configurables.",https://cyber.gouv.fr/glossaire#cloud,FR : Infrastructure nuagique
Code d’exploitation,Tout ou partie d’un programme permettant d’utiliser une vulnérabilité ou un ensemble de vulnérabilités d’un logiciel (du système ou d’une application) à des fins malveillantes.,https://cyber.gouv.fr/glossaire#code-d-exploitation,EN : Exploit
Code malveillant,Tout programme développé dans le but de nuire à ou au moyen d’un système informatique ou d’un réseau. Maliciel/logiciel malveillant.,https://cyber.gouv.fr/glossaire#code-malveillant,EN : Malicious code
Cœur de confiance,"Le cœur de confiance est la partie d’un système d’information sur laquelle repose la sécurité de la totalité du système d’information. Dans la plupart des systèmes d’information, le cœur de confiance inclut : la gestion des identités, l’administration, les composants assurant la supervision de sécurité, et les hyperviseurs. La compromission d’un composant du cœur de confiance entraînerait celle de la totalité du système d’information. Les architectures sécurisées visent à minimiser la taille et la complexité du cœur de confiance, afin d’en rendre la sécurisation la plus simple possible. Ce caractère minimal du cœur de confiance est particulièrement important dans un incident où chaque partie peut avoir fait l’objet d’une compromission. Bien que le cœur de confiance de la plupart des systèmes bureautiques soit fréquemment centré autour de l’Active Directory, ce n’est pas le seul cas possible.

(Ouvre une nouvelle fenêtre) Cyberattaques et remédiation - Piloter la remédiation. ANSSI. Décembre 2023",https://cyber.gouv.fr/glossaire#c-ur-de-confiance,EN : Trusted core
Computer Emergency Response Team (CERT),Centre de réponse aux incident cyber. Nom déposé. On utilise généralement directement le sigle.,https://cyber.gouv.fr/glossaire#computer-emergency-response-team-cert,FR : Equipe de réponse aux attaques cyber (CERT)
Computer Security Incident Response Team (CSIRT),Centre de réponse aux incident cyber. Nom déposé. On utilise généralement directement le sigle.,https://cyber.gouv.fr/glossaire#computer-security-incident-response-team-csirt,FR : Equipe de réponse aux attaques cyber (CSIRT)
Confiance numérique,"La transformation numérique de la société amène à un développement massif des échanges par voie dématérialisée, mettant en exergue le besoin d’un cyberespace de confiance à même de garantir la sécurité de ces échanges, en assurant notamment la fiabilité des informations transmises, l’innocuité des services utilisés et plus largement le respect de la vie privée des citoyens.",https://cyber.gouv.fr/glossaire#confiance-num-rique,EN : Digital trust
Confidentialité,Propriété d’une information à laquelle seuls ses destinataires peut avoir accès. La confidentialité est – avec la disponibilité et l’intégrité – l’un des trois principes fondamentaux de la sécurité des systèmes d’information.,https://cyber.gouv.fr/glossaire#confidentialit,EN : Confidentiality
Cookie,"Information stockée par le navigateur sur le disque dur lors de la consultation d'un site Internet, qui permet au serveur de mémoriser des informations sur l'internaute et son comportement.",https://cyber.gouv.fr/glossaire#cookie,EN : Cookie
Crise d'origine cyber,"Une crise « d’origine cyber » se définit par la déstabilisation immédiate et majeure du fonctionnement courant d’une organisation (arrêt des activités, impossibilité de délivrer des services, pertes financières lourdes, perte d’intégrité majeure, etc.) en raison d’une ou de plusieurs actions malveillantes sur ses services et ses outils numériques (cyberattaques de type rançongiciel, déni de service, etc.). C’est donc un évènement à fort impact, qui ne saurait être traité par les processus habituels et dans le cadre du fonctionnement normal de l’organisation. Les événements accidentels, c’est-à-dire ne résultant pas d’une activité malveillante sur les systèmes d’information, et les actions malveillantes n’entraînant pas l’interruption immédiate et majeure des services essentiels de l’organisation sont par conséquent exclus du périmètre de définition.

(Ouvre une nouvelle fenêtre) Cyberattaques et remédiation - Piloter la remédiation. ANSSI. Décembre 2023",https://cyber.gouv.fr/glossaire#crise-d-origine-cyber,EN : Cyber crisis
Cross-Site Request Forgery,"Attaque provoquant l'envoi de requêtes, par la victime, vers un site vulnérable, à son insu et en son nom.",https://cyber.gouv.fr/glossaire#cross-site-request-forgery,FR : Injection de requêtes illégitimes par rebond
Cryptographie,"La cryptographie permet la transformation, au moyen d’un algorithme de chiffrement, d’un message clair en un message chiffré dans le but d’assurer la disponibilité, la confidentialité et l’intégrité des données échangées. Deux interlocuteurs peuvent ainsi échanger de manière confidentielle et sécurisée, pourvu qu’ils possèdent la clé leur permettant de chiffrer et/ou de déchiffrer leurs messages. La cryptographie sert aussi d’autres applications telles que l’authentification et la signature (numérique) des messages, ayant toutes pour finalité – chiffrement compris – le traitement, le stockage ou la transmission sécurisée de données.",https://cyber.gouv.fr/glossaire#cryptographie,EN : Cryptography
Cryptologie,Science englobant la cryptographie et la cryptanalyse.,https://cyber.gouv.fr/glossaire#cryptologie,EN : Cryptology
Cryptomonnaie,Le terme Cryptomonnaie (ou cybermonnaie) désigne une monnaie virtuelle qui permet aux usagers d’échanger de l’argent de façon anonyme et sans intermédiaire. Son fonctionnement repose un registre de comptes numériques – la blockchain – qui valide les transactions et émet la devise selon des principes cryptographiques. Plusieurs cybermonnaies sont aujourd’hui en circulation parmi lesquelles la plus connue : le bitcoin.,https://cyber.gouv.fr/glossaire#cryptomonnaie,EN : Cryptocurrency
Cryptomineur,"Maliciel permettant une opération qui consiste à valider une transaction réalisée, par exemple, en bitcoins, en en cryptant les données et à l'enregistrer dans la chaîne de blocs.",https://cyber.gouv.fr/glossaire#cryptomineur,EN : Mining malware
Cryptographie post-quantique,Ensemble des algorithmes cryptographiques [à clé publique] conçus pour résister non seulement aux attaques des ordinateurs actuels mais également aux attaques d’ordinateurs quantiques de très grande capacité. Les algorithmes post-quantiques peuvent être implémentés sur les ordinateurs actuels. (cf : position paper commun avec le BSI sur la QKD). (Ouvre une nouvelle fenêtre) Position Paper on Quantum Key Distribution,https://cyber.gouv.fr/glossaire#cryptographie-post-quantique,EN : Post-quantum cryptography
CSIRT/CERT,"Un Computer Security Incident Response Team ou Computer Emergency Response Team est une entité, publique ou privée, en charge du traitement des événements de sécurité. Dans ce cadre, elle a pour mission : de répondre aux incidents de sécurité pouvant dans certaines situations être associées à une situation de crise d’origine cyber ; de remédier face aux impacts d’un incident ; d’effectuer des actions de levée de doute ; de porter assistance ; de mener des actions de prévention ; et le cas échéant de pouvoir identifier les cybermenaces affectant un ou plusieurs secteurs d’activité.",https://cyber.gouv.fr/glossaire#csirt-cert,
Cyberattaque,"Une cyberattaque consiste à porter atteinte à un ou plusieurs systèmes informatiques dans le but de satisfaire des intérêts malveillants. Elle cible différents dispositifs informatiques : des ordinateurs ou des serveurs, isolés ou liés par réseaux, connectés ou non à Internet, des équipements périphériques, ou encore des moyens de communication comme les smartphones, les tablettes et les objets connectés. La sécurité de ces dispositifs informatiques est mise en danger soit par voie informatique (virus, logiciel malveillant, utilisation malveillante d’accès légitime préalablement compromis, exploitation de vulnérabilité) soit par manipulation, soit par voie physique (effraction, destruction). Les quatre grandes finalités des cyberattaques sont : l’appât du gain, la déstabilisation, l’espionnage et le sabotage.",https://cyber.gouv.fr/glossaire#cyberattaque,EN : Cyber attack
"Cybercriminalité, Cybercrime","Actes contrevenants aux traités internationaux ou aux lois nationales, utilisant les réseaux ou les systèmes d’information comme moyens de réalisation d’un délit ou d’un crime, ou les ayant pour cible. La cybercriminalité n'utilise pas nécessairement des cyberattaques pour arriver à leur fins, par exemple : escroquerie par téléphone ou par email / phishing / FOVI etc.",https://cyber.gouv.fr/glossaire#cybercriminalit-cybercrime,EN : Cyber crime
Cyberdéfense,Ensemble des mesures techniques et non techniques permettant à un Etat de défendre dans le cyberespace les systèmes d’information jugés essentiels.,https://cyber.gouv.fr/glossaire#cyberd-fense,"EN : Cyber defence, cyberdefence"
Cyberespace,Espace de communication constitué par l’interconnexion mondiale d’équipements de traitement automatisé de données numériques.,https://cyber.gouv.fr/glossaire#cyberespace,EN : Cyberspace
Cybersécurité,"Etat recherché pour un système d’information lui permettant de résister à des événements issus du cyberespace susceptibles de compromettre la disponibilité, l’intégrité ou la confidentialité des données stockées, traitées ou transmises et des services connexes que ces systèmes offrent ou qu’ils rendent accessibles. La cybersécurité fait appel à des techniques de sécurité des systèmes d’information et s’appuie sur la lutte contre la cybercriminalité et sur la mise en place d’une cyberdéfense.",https://cyber.gouv.fr/glossaire#cybers-curit,EN : Cyber security
Cybersaquatting,Enregistrer un nom de domaine dans le seul but de bloquer toute attribution ultérieure de ce nom au profit de titulaires plus naturels ou légitimes.,https://cyber.gouv.fr/glossaire#cybersaquatting,FR : Accaparement de noms de domaine
"Darknet, Dark web","Internet qui nécessite l'utilisation d'un protocole particulier (chiffrement, proxy etc).",https://cyber.gouv.fr/glossaire#darknet-dark-web,FR : Internet clandestin
Débridage système,Action de contourner les protections d'un système pour supprimer les restrictions d'utilisation mises en place par le constructeur.,https://cyber.gouv.fr/glossaire#d-bridage-syst-me,EN : Jailbreak
Deep Web,Internet inaccessible au moteur de recherche.,https://cyber.gouv.fr/glossaire#deep-web,FR : Internet profond
"Défiguration, barbouillage",Résultat d'une activité malveillante qui a modifié l'apparence ou le contenu d'un serveur Internet et a donc transgressé l'intégrité des pages en les altérant.,https://cyber.gouv.fr/glossaire#d-figuration-barbouillage,EN : Defacement
Démonstration de faisabilité,Code écrit pour démontrer la faisabilité d'une attaque utilisant une vulnérabilité donnée,https://cyber.gouv.fr/glossaire#d-monstration-de-faisabilit,"EN : Proof Of Concept (POC), Prototype"
Déni de service distribué,"Action ayant pour effet d’empêcher ou de limiter fortement la capacité d’un système à fournir le service attendu. L'action peut être malveillante ou être le conséquence d'un mauvais dimensionnement du service. On parle de « déni de service distribué » (de l’anglais Distributed Denial of Service ou DDoS) lorsque l’attaque fait intervenir un réseau de machines (souvent compromises) afin d’interrompre le ou les services visés.

(Ouvre une nouvelle fenêtre) Comprendre et anticiper les attaques DDoS . ANSSI. 15 mars 2015",https://cyber.gouv.fr/glossaire#d-ni-de-service-distribu,EN : Distributed Denial of Service (DDoS)
Débordement de tampon,Technique d’exploitation d’une vulnérabilité dans le code d’un programme qui ne vérifie pas correctement la taille de certaines données qu’il manipule.,https://cyber.gouv.fr/glossaire#d-bordement-de-tampon,EN : Buffer overflow
Démon,Programme actif en permanence dans un système multitâche qui effectue certaines fonctions sans l'intervention de l'utilisateur.,https://cyber.gouv.fr/glossaire#d-mon,EN : Daemon
Déstabilisation,Action visant à fragiliser l’équilibre ou le bon fonctionnement de processus et d'institutions avec une volonté de résonnance.,https://cyber.gouv.fr/glossaire#d-stabilisation,EN : Destabilisation
Détection,La détection est l'ensemble des mesures mises en œuvre permettant d'observer le système d’information et ses interdépendances pour identifier des évènements de sécurité.,https://cyber.gouv.fr/glossaire#d-tection,EN : Detection
Détection d’attaques,"Service de supervision de la sécurité global et maîtrisé. Recherche de marqueurs techniques propres à certains attaquants, tels que l’adresse IP d’un serveur malveillant ou le nom d’un site Internet piégé.",https://cyber.gouv.fr/glossaire#d-tection-d-attaques,EN : Attack detection
Directive Sécurité des réseaux et de l'information (Directive NIS/NIS2),La directive NIS 2 vise à renforcer le niveau de cybersécurité des tissus économique et administratif des pays membres de l'UE.,https://cyber.gouv.fr/glossaire#directive-s-curit-des-r-seaux-et-de-l-information-directive-nis-,EN : Directive on security of Network and Information Systems (NIS)/NIS Directive
Domaine de premier niveau,"Domaine correspondant au niveau le plus élevé dans la structure d'adressage de l'internet, et dont la représentation codée est située à la fin de tout nom de domaine.",https://cyber.gouv.fr/glossaire#domaine-de-premier-niveau,EN : Top level Domain/TLD
"Domain name system, DNS","Service permettant d’établir une correspondance entre un nom de domaine et une adresse IP.

(Ouvre une nouvelle fenêtre) Crise d'origine cyber - Les clés d'une gestion opérationnelle et stratégique . ANSSI. 06 décembre 2021",https://cyber.gouv.fr/glossaire#domain-name-system-dns,FR : Système de nom de domaine
DNS pharming,"Modification d'un serveur DNS, dans le but de rediriger un nom de domaine vers une adresse IP différente de l'adresse légitime.",https://cyber.gouv.fr/glossaire#dns-pharming,FR : Dévoiement de serveur DNS
Donnée(s) à caractère personnel,"Toute information se rapportant à une personne physique identifiée ou identifiable. Mais, parce qu’elles concernent des personnes, celles-ci doivent en conserver la maîtrise. Une personne physique peut être identifiée directement (exemple : nom et prénom) ; indirectement (exemple : par un numéro de téléphone ou de plaque d’immatriculation, un identifiant tel que le numéro de sécurité sociale, une adresse postale ou courriel, mais aussi la voix ou l’image).",https://cyber.gouv.fr/glossaire#donn-e-s-caract-re-personnel,EN : Personal data
EBIOS Risk Manager,"Méthode d’analyse de risque française de référence, permet aux organisations de réaliser une appréciation et un traitement des risques.",https://cyber.gouv.fr/glossaire#ebios-risk-manager,EN : EBIOS Risk Manager
Elevation de privilège,Mécanisme permettant à un utilisateur d'obtenir des privilèges supérieurs à ceux qu'il a normalement.,https://cyber.gouv.fr/glossaire#elevation-de-privil-ge,EN : Privilege escalation
Endiguement,"L’endiguement désigne l’ensemble des actions prises au début d’un incident de sécurité informatique destinées à en contenir l’ampleur. La plupart des mesures d’endiguement sont perturbatrices des fonctionnements habituels du système d’information, ou consommatrices anormales de ressources. En tant que telles, elles n’ont généralement pas vocation à être prolongées durablement. L’exécution du plan de remédiation doit permettre de lever les mesures d’endiguement vers une posture soutenable dans la durée.

(Ouvre une nouvelle fenêtre) Cyberattaques et remédiation - Piloter la remédiation . ANSSI. 18 mars 2024",https://cyber.gouv.fr/glossaire#endiguement,EN : Containment
En local / sur site,Exemple : le logiciel Mindpshere pourra désormais être utilisé en local ainsi que via le nuage (cloud) par les agents d'IBM.,https://cyber.gouv.fr/glossaire#en-local-sur-site,EN : On-premise
Éradication,"L’éradication désigne à la fois la recherche et la neutralisation des emprises résiduelles ou potentielles de l’attaquant dans le système d’information autour du cœur de confiance et s’accompagne de mesures pour entraver son retour. L’éradication sur un grand système peut représenter un travail de grande ampleur. Pour cette raison, les opérations d’éradication sont souvent phasées par service, par métier, ou par secteur du système d’information.

(Ouvre une nouvelle fenêtre) Cyberattaques et remédiation - Piloter la remédiation . ANSSI. 18 mars 2024",https://cyber.gouv.fr/glossaire#radication,EN : Eradication
Escroquerie aux faux ordres de virement – FOVI,"Type d'arnaque qui vise manipuler une victime travaillant dans une entreprise afin qu'elle réalise un virement de fonds non planifié.

(Ouvre une nouvelle fenêtre) FOVI ou arnaque au faux ordre de virement bancaire, que faire ? - Assistance aux victimes de cybermalveillance . Cybermalveillance.gouv.fr. 27 janvier 2021",https://cyber.gouv.fr/glossaire#escroquerie-aux-faux-ordres-de-virement-fovi,EN : Business Email Compromise – BEC
Escroquerie téléphonique,"Manœuvre frauduleuse consistant à tromper, au moyen d'un appel téléphonique ou d'une intervention dans un réseau téléphonique, une personne afin d'obtenir d'elle un avantage indu.

(Ouvre une nouvelle fenêtre) https://www.legifrance.gouv.fr/jorf/article_jo/JORFARTI000045380904 . Légifrance. 19 mars 2022",https://cyber.gouv.fr/glossaire#escroquerie-t-l-phonique,"EN : Phreaking, Telephone hack, Telephone hijack"
Espionnage,"Type d’attaque consistant pour un attaquant à prendre pied discrètement dans le système d’information de la victime pour en exfiltrer de l’information stratégique pour l’entreprise. Une telle attaque, souvent sophistiquée, peut durer plusieurs années avant d’être détectée.",https://cyber.gouv.fr/glossaire#espionnage,EN : Espionage
Espiogiciel,"Logiciel dont l’objectif est de collecter et de transmettre à des tiers des informations sur l’environnement sur lequel il est installé, sur les usages habituels des utilisateurs du système, à l’insu du propriétaire et de l’utilisateur.",https://cyber.gouv.fr/glossaire#espiogiciel,EN : Spyware
Etat de l’art,"Ensemble des bonnes pratiques, des technologies et des documents de référence relatifs à la sécurité des systèmes d’information publiquement accessibles, et des informations qui en découlent de manière évidente. Ces documents peuvent être mis en ligne sur Internet par la communauté de la sécurité des systèmes d’information, diffusés par des organismes de référence ou encore d’origine réglementaire.",https://cyber.gouv.fr/glossaire#etat-de-l-art,EN : State of the art
Etat de la menace,"L’état de la menace caractérise, sur une période et un périmètre donnés, la nature et le niveau de risque atteints selon différentes variables telles que le type de menace, les acteurs concernés, les tendances observées, les modes opératoires à l’oeuvre, les objectifs visés ou encore les moyens disponibles. Pour dresser ce panorama, l’ANSSI s’appuie sur une typologie de la menace en quatre catégories : cybercriminalité, déstabilisation, espionnage, sabotage.",https://cyber.gouv.fr/glossaire#etat-de-la-menace,EN : Threat assessment
Évènements de sécurité,Un événement de sécurité est toute trace (ou ensemble de traces) enregistrée(s) dans un système de traitement automatisé de données pouvant indiquer un incident de sécurité et nécessitant une levée de doute.,https://cyber.gouv.fr/glossaire#v-nements-de-s-curit,EN : Security events
Exécution de code arbitraire,"Mise en oeuvre de commandes à distance sur un ordinateur, à l’insu de son utilisateur légitime.",https://cyber.gouv.fr/glossaire#ex-cution-de-code-arbitraire,EN : Remote code execution
Exfiltration de données,Vol ou transfert non autorisé des données depuis un terminal ou un réseau.,https://cyber.gouv.fr/glossaire#exfiltration-de-donn-es,EN : Data exfiltration
"Faille, faille de sécurité","Vulnérabilité dans un système informatique permettant à un attaquant de porter atteinte à son fonctionnement normal, à la confidentialité ou à l’intégrité des données qu’il contient.",https://cyber.gouv.fr/glossaire#faille-faille-de-s-curit,"EN : Vulnerability, security flaw, security breach"
Fournisseur d’accès à Internet (FAI),"Entreprise ou personne dont l’activité est d’offrir un accès à des services de communication au public en ligne, autrement dit à l’internet.",https://cyber.gouv.fr/glossaire#fournisseur-d-acc-s-internet-fai,EN : Internet Service Provider (ISP)
Force-brute,"Technique d'attaque consistant à utiliser un nombre exhaustif d'authentifiant (mot de passe, clé, etc.) générés aléatoirement afin de le deviner.",https://cyber.gouv.fr/glossaire#force-brute,EN : Brute-force attack
Fraude à la carte bancaire,"Activité frauduleuse qui vise à pirater des cartes bancaires, notamment depuis des distributeurs de billets.",https://cyber.gouv.fr/glossaire#fraude-la-carte-bancaire,EN : Skimming
Front-office,Interface permettant d'accéder aux services en ligne.,https://cyber.gouv.fr/glossaire#front-office,"FR : Service de clientèle, guichet"
